"CDRCONTMUTL","REF_CONT","REF_CRDT","CLIENT_ID","CURR","CATG","CONT_DATE","VAL_DATE","MATR_DATE","LIMT_REF","COMP","ACCT_OFFC","INTR_KEY","TIEG","INTR_SPREAD","TAUX_BASE","MARG","INTR_RATE","TYPE_ENG","REF_TITR","MONT_DEBL","AUTR_ID","CDRAUTR","CDRCUST","CDRTYPENG","CDRCURR","CDRCATG","CDRTITR","DATDEBVLD","DATFINVLD","VERSION_ACTUELLE","VERSION_NUMBER","DATCHG"
75452,MG2503500091,MG2503500091,"1001398",TND,"25007","2025-02-04 00:00:00.0","2025-02-04 00:00:00.0","2030-03-05 00:00:00.0","55159.01","8914070008","41",,"13.777",,"7.99","4.75","12.74",TF57701,"90250350009100870579","22000.000",DC2502800031,-1,941532,676,2,4914,184141,20250930,99991231,1,1,20260316
2137100,PDMG2503500091,MG2503500091,"1001398",TND,"25007","2025-04-04 00:00:00.0","2025-04-04 00:00:00.0","2030-03-05 00:00:00.0","9997.01","8914070008","41","21",,"5",,"5",,TF57701,,,,0,941532,676,2,4914,0,20250930,99991231,1,1,20260325
2947874,"8914070008","8914070008","1001398",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070008","41",,,,,,,AC11100,"08705000412012729813",,A,2878682,941532,858,2,3803,-1,20250930,99991231,1,1,20260316
3353947,"8922801852","8922801852","1001398",TND,"3439","2021-06-08 00:00:00.0","2021-06-08 00:00:00.0",,"11180.01","8922801852","41",,,,,,,AC43900,,,A,2878682,941532,859,2,4854,0,20250930,99991231,1,1,20260316
2260254,"8900712139","8900712139","10014",TND,"1010","2008-07-29 00:00:00.0","2008-07-29 00:00:00.0",,"11112.01","8900712139","16",,,,,,,AC11100,"08902000162004769046",,A,2878682,641864,858,2,3803,-1,20250930,99991231,1,1,20260316
2257276,"8900737093","8900737093","10014",TND,"6500","2009-10-30 00:00:00.0","2009-10-30 00:00:00.0",,"11119.01","8900737093","16",,,,,,,AC11100,"08902000164004175338",,A,2878682,641864,858,2,4682,-1,20250930,99991231,1,1,20260316
2448080,"8904454002","8904454002","100140",TND,"6500","1992-06-01 00:00:00.0","1992-06-01 00:00:00.0",,"11119.01","8904454002","108",,,,,,,AC11100,"08005010084004866174",,A,2878682,303115,858,2,4682,-1,20250930,99991231,1,1,20260316
2947878,"8914070083","8914070083","1001401",TND,"6003","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070083","53",,,,,,,AC11100,"08202000534500330634",,A,2878682,944757,858,2,4023,-1,20250930,99991231,1,1,20260316
2947876,"8914070059","8914070059","1001402",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070059","235",,,,,,,AC11100,"08077023052002426926",,A,2878682,1458355,858,2,3803,-1,20250930,99991231,1,1,20260316
3049548,"8914799237","8914799237","1001402",TND,"3439","2017-06-28 00:00:00.0","2017-06-28 00:00:00.0",,"11180.01","8914799237","235",,,,,,,AC43900,,,A,2878682,1458355,859,2,4854,0,20250930,99991231,1,1,20260316
3625595,"8925896757","8925896757","1001402",TND,"6500","2023-12-26 00:00:00.0","2023-12-26 00:00:00.0",,"11119.01","8925896757","235",,,,,,,AC11100,"08077023054004723042",,A,2878682,1458355,858,2,4682,-1,20250930,99991231,1,1,20260316
3743731,"8927390044","8927390044","1001403",TND,"6500","2025-04-24 00:00:00.0","2025-04-24 00:00:00.0",,"11119.01","8927390044","294",,,,,,,AC11100,"08123029044001863586",,A,2878682,941082,858,2,4682,-1,20250930,99991231,1,1,20260316
2947879,"8914070091","8914070091","1001404",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070091","223",,,,,,,AC11100,"08068022034004678102",,A,2878682,945275,858,2,4682,-1,20250930,99991231,1,1,20260316
2947881,"8914070137","8914070137","1001405",EUR,"1060","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070137","116",,,,,,,AC11100,"08023011065104036141",,A,2878682,942435,858,7,3464,-1,20250930,99991231,1,1,20260316
2948282,"8914206716","8914206716","1001405",EUR,"3981","2017-03-10 00:00:00.0","2017-03-10 00:00:00.0",,"11119.01","8914206716","116",,,,,,,AC11100,,,A,2878682,942435,858,7,5380,0,20250930,99991231,1,1,20260316
2947880,"8914070105","8914070105","1001406",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070105","18",,,,,,,AC11100,"08602000182003314741",,A,2878682,941531,858,2,3803,-1,20250930,99991231,1,1,20260316
2947883,"8914070164","8914070164","1001407",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070164","291",,,,,,,AC11100,"08120029014000961865",,A,2878682,944410,858,2,4682,-1,20250930,99991231,1,1,20260316
2947882,"8914070156","8914070156","1001408",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070156","74",,,,,,,AC11100,"08104000744006802768",,A,2878682,941939,858,2,4682,-1,20250930,99991231,1,1,20260316
2448081,"8904454018","8904454018","100141",TND,"6500","1992-06-09 00:00:00.0","1992-06-09 00:00:00.0",,"11119.01","8904454018","108",,,,,,,AC11100,"08005010084004874225",,A,2878682,299695,858,2,4682,-1,20250930,99991231,1,1,20260316
2947884,"8914070172","8914070172","1001411",TND,"6003","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070172","53",,,,,,,AC11100,"08202000534500331410",,A,2878682,941609,858,2,4023,-1,20250930,99991231,1,1,20260316
2948971,"8914070229","8914070229","1001413",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070229","214",,,,,,,AC11100,"08058021042002321327",,A,2878682,941617,858,2,3803,-1,20250930,99991231,1,1,20260316
3091152,"8914400059","8914400059","1001413",TND,"3439","2017-04-14 00:00:00.0","2017-04-14 00:00:00.0",,"11180.01","8914400059","214",,,,,,,AC43900,,,A,2878682,941617,859,2,4854,0,20250930,99991231,1,1,20260316
3076596,"8915258949","8915258949","1001413",TND,"6500","2017-08-21 00:00:00.0","2017-08-21 00:00:00.0",,"11119.01","8915258949","214",,,,,,,AC11100,"08058021044002469087",,A,2878682,941617,858,2,4682,-1,20250930,99991231,1,1,20260316
2950074,"8914070571","8914070571","1001415",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070571","224",,,,,,,AC11100,"08067022042003558689",,A,2878682,942788,858,2,3803,-1,20250930,99991231,1,1,20260316
2944816,"8914106983","8914106983","1001415",TND,"3439","2017-02-22 00:00:00.0","2017-02-22 00:00:00.0",,"11180.01","8914106983","224",,,,,,,AC43900,,,A,2878682,942788,859,2,4854,0,20250930,99991231,1,1,20260316
2948970,"8914070218","8914070218","1001416",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070218","24",,,,,,,AC11100,"08504000244015221271",,A,2878682,941917,858,2,4682,-1,20250930,99991231,1,1,20260316
183503,LD2101302616,LD2101302616,"1001417",TND,"21062","2021-01-13 00:00:00.0","2021-01-13 00:00:00.0","2041-01-26 00:00:00.0","55173.01","8914070202","13",,,,null,null,,,,"60000",CRP2029662961.T01,-1,947130,0,2,3977,0,20250930,99991231,1,1,20260316
2192619,PDLD2101302616,LD2101302616,"1001417",TND,"21062","2021-04-26 00:00:00.0","2021-04-26 00:00:00.0","2041-01-26 00:00:00.0","9997.01","8914070202","13","21",,"5",,"5",,TF72402,,,,0,947130,267,2,3977,0,20250930,99991231,1,1,20260325
2948969,"8914070202","8914070202","1001417",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070202","13",,,,,,,AC11100,"08903000132006005995",,A,2878682,947130,858,2,3803,-1,20250930,99991231,1,1,20260316
2977609,"8916804823","8916804823","1001417",TND,"3439","2018-05-25 00:00:00.0","2018-05-25 00:00:00.0",,"11180.01","8916804823","13",,,,,,,AC43900,,,A,2878682,947130,859,2,4854,0,20250930,99991231,1,1,20260316
2945704,"8914077808","8914077808","1001420",TND,"6500","2017-02-16 00:00:00.0","2017-02-16 00:00:00.0",,"11119.01","8914077808","122",,,,,,,AC11100,"08030012024004336593",,A,2878682,942705,858,2,4682,-1,20250930,99991231,1,1,20260316
2944868,"8914125112","8914125112","1001420",TND,"3439","2017-02-24 00:00:00.0","2017-02-24 00:00:00.0",,"11180.01","8914125112","122",,,,,,,AC43900,,,A,2878682,942705,859,2,4854,0,20250930,99991231,1,1,20260316
3538907,"8923625136","8923625136","1001420",TND,"3992","2022-11-09 00:00:00.0","2022-11-09 00:00:00.0",,,"8923625136","122",,,,,,,AC11100,,,,0,942705,858,2,5528,0,20250930,99991231,1,1,20260316
3426055,"8924586789","8924586789","1001420",TND,"3993","2022-11-08 00:00:00.0","2022-11-08 00:00:00.0",,,"8924586789","122",,,,,,,AC11100,,,,0,942705,858,2,5529,0,20250930,99991231,1,1,20260316
108856,MG2207000351,MG2207000351,"1001421",TND,"25007","2022-03-11 00:00:00.0","2022-03-11 00:00:00.0","2027-04-24 00:00:00.0","55171.01","8914070358","284","21","10.337","3.50","6.25","3.50","11",NP57799,"90220700035100811544","23000.000",DC2206700262,-1,947388,828,2,4914,12354,20250930,99991231,1,1,20260316
2098130,PDMG2207000351,MG2207000351,"1001421",TND,"25007","2022-05-24 00:00:00.0","2022-05-24 00:00:00.0","2027-04-24 00:00:00.0","9997.01","8914070358","284","21",,"5",,"5",,NP57799,,,,0,947388,828,2,4914,0,20250930,99991231,1,1,20260325
2948975,"8914070358","8914070358","1001421",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914070358","284",,,,,,,AC11100,"08115028042001040340",,A,2878682,947388,858,2,3803,-1,20250930,99991231,1,1,20260316
3343408,"8922730351","8922730351","1001421",TND,"3439","2021-05-20 00:00:00.0","2021-05-20 00:00:00.0",,"11180.01","8922730351","284",,,,,,,AC43900,,,A,2878682,947388,859,2,4854,0,20250930,99991231,1,1,20260316
2948977,"8914070393","8914070393","1001424",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070393","286",,,,,,,AC11100,"08118028064001030727",,A,2878682,945533,858,2,4682,-1,20250930,99991231,1,1,20260316
2948979,"8914070423","8914070423","1001425",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070423","10",,,,,,,AC11100,"08605000104013586066",,A,2878682,947000,858,2,4682,-1,20250930,99991231,1,1,20260316
2948978,"8914070415","8914070415","1001426",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070415","69",,,,,,,AC11100,"08100000694003880292",,A,2878682,942592,858,2,4682,-1,20250930,99991231,1,1,20260316
2948982,"8914070474","8914070474","1001427",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070474","203",,,,,,,AC11100,"08053020034003144919",,A,2878682,944763,858,2,4682,-1,20250930,99991231,1,1,20260316
42068,MG2315100363,MG2315100363,"1001428",TND,"25001","2023-06-01 00:00:00.0","2023-06-01 00:00:00.0","2026-07-26 00:00:00.0","55103.01","8914070447","66",,"13.27",,"8.01","4.75","12.76",TF49103,"90231510036300800662","5500.000",DC2314500058,-1,944115,644,2,3863,21237,20250930,99991231,1,1,20260316
94192,MG2511400275,MG2511400275,"1001428",TND,"25001","2025-04-24 00:00:00.0","2025-04-24 00:00:00.0","2028-05-26 00:00:00.0","55103.01","8914070447","66",,"14.2",,"7.91","4.75","12.66",TF49102,"90251140027500800655","8000.000",DC2511100078,-1,944115,643,2,3863,178183,20250930,99991231,1,1,20260316
2948980,"8914070447","8914070447","1001428",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11113.01","8914070447","66",,,,,,,AC11100,"08006000662013826461",,A,2878682,944115,858,2,3803,-1,20250930,99991231,1,1,20260316
2952536,"8914124132","8914124132","1001428",TND,"3439","2017-02-24 00:00:00.0","2017-02-24 00:00:00.0",,"11180.01","8914124132","66",,,,,,,AC43900,,,A,2878682,944115,859,2,4854,0,20250930,99991231,1,1,20260316
3048452,"8914787287","8914787287","1001428",TND,"6500","2017-06-23 00:00:00.0","2017-06-23 00:00:00.0",,"11119.01","8914787287","66",,,,,,,AC11100,"08006000664014497051",,A,2878682,944115,858,2,4682,-1,20250930,99991231,1,1,20260316
2445760,"8904457257","8904457257","100143",TND,"6500","1998-11-09 00:00:00.0","1998-11-09 00:00:00.0",,"11119.01","8904457257","108",,,,,,,AC11100,"08005010084006416040",,A,2878682,304794,858,2,4682,-1,20250930,99991231,1,1,20260316
3581504,"8926872495","8926872495","100143",TND,"1010","2024-11-04 00:00:00.0","2024-11-04 00:00:00.0",,"11112.01","8926872495","108",,,,,,,AC11100,"08005010082021627454",,A,2878682,304794,858,2,3803,-1,20250930,99991231,1,1,20260316
2948984,"8914070539","8914070539","1001431",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070539","215",,,,,,,AC11100,"08060021054001704782",,A,2878682,941492,858,2,4682,-1,20250930,99991231,1,1,20260316
3168840,"8917910128","8917910128","1001432",TND,"3439","2019-02-04 00:00:00.0","2019-02-04 00:00:00.0",,"11180.01","8917910128","274",,,,,,,AC43900,,,A,2878682,944097,859,2,4854,0,20250930,99991231,1,1,20260316
3439447,"8925061604","8925061604","1001432",TND,"3992","2023-04-19 00:00:00.0","2023-04-19 00:00:00.0",,,"8925061604","274",,,,,,,AC11100,,,,0,944097,858,2,5528,0,20250930,99991231,1,1,20260316
2950089,"8914073608","8914073608","1001435",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914073608","225",,,,,,,AC11100,"08069022054001884747",,A,2878682,940612,858,2,4682,-1,20250930,99991231,1,1,20260316
2950075,"8914070587","8914070587","1001437",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070587","20",,,,,,,AC11100,"08500000204013052048",,A,2878682,939907,858,2,4682,-1,20250930,99991231,1,1,20260316
2449395,"8904455847","8904455847","100144",TND,"6500","1992-09-16 00:00:00.0","1992-09-16 00:00:00.0",,"11119.01","8904455847","108",,,,,,,AC11100,"08005010084004944744",,A,2878682,293655,858,2,4682,-1,20250930,99991231,1,1,20260316
2950094,"8914073686","8914073686","1001444",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914073686","225",,,,,,,AC11100,"08069022054001889888",,A,2878682,941078,858,2,4682,-1,20250930,99991231,1,1,20260316
2954622,"8914083983","8914083983","1001445",TND,"6500","2017-02-17 00:00:00.0","2017-02-17 00:00:00.0",,"11119.01","8914083983","23",,,,,,,AC11100,"08503000234012676182",,A,2878682,941099,858,2,4682,-1,20250930,99991231,1,1,20260316
2954620,"8914083959","8914083959","1001446",TND,"6500","2017-02-17 00:00:00.0","2017-02-17 00:00:00.0",,"11119.01","8914083959","23",,,,,,,AC11100,"08503000234012675309",,A,2878682,939782,858,2,4682,-1,20250930,99991231,1,1,20260316
3089560,"8914293368","8914293368","1001449",TND,"3439","2017-03-27 00:00:00.0","2017-03-27 00:00:00.0",,"11180.01","8914293368","108",,,,,,,AC43900,,,A,2878682,946281,859,2,4854,0,20250930,99991231,1,1,20260316
3604731,"8926186467","8926186467","1001449",TND,"3992","2024-04-01 00:00:00.0","2024-04-01 00:00:00.0",,,"8926186467","108",,,,,,,AC11100,,,,0,946281,858,2,5528,0,20250930,99991231,1,1,20260316
2950080,"8914070687","8914070687","1001451",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070687","233",,,,,,,AC11100,"08076023034002416331",,A,2878682,946741,858,2,4682,-1,20250930,99991231,1,1,20260316
3248244,"8916900571","8916900571","1001453",TND,"6500","2018-06-21 00:00:00.0","2018-06-21 00:00:00.0",,"11119.01","8916900571","255",,,,,,,AC11100,"08084025054002559915",,A,2878682,947372,858,2,4682,-1,20250930,99991231,1,1,20260316
3172875,"8917793116","8917793116","1001453",TND,"6500","2019-01-07 00:00:00.0","2019-01-07 00:00:00.0",,"11119.01","8917793116","255",,,,,,,AC11100,"08084025054002725785",,A,2878682,947372,858,2,4682,-1,20250930,99991231,1,1,20260316
2950095,"8914073716","8914073716","1001456",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914073716","225",,,,,,,AC11100,"08069022054001892895",,A,2878682,941536,858,2,4682,-1,20250930,99991231,1,1,20260316
2445068,"8904381765","8904381765","100146",TND,"1010","1982-10-26 00:00:00.0","1982-10-26 00:00:00.0",,"11113.01","8904381765","108",,,,,,,AC11100,"08005010082001402760",,A,2878682,637203,858,2,3803,-1,20250930,99991231,1,1,20260316
2447303,"8904459087","8904459087","100146",TND,"6500","1995-02-06 00:00:00.0","1995-02-06 00:00:00.0",,"11119.01","8904459087","108",,,,,,,AC11100,"08005010084005709104",,A,2878682,637203,858,2,4682,-1,20250930,99991231,1,1,20260316
3101071,"8914347727","8914347727","1001462",TND,"3439","2017-04-05 00:00:00.0","2017-04-05 00:00:00.0",,"11180.01","8914347727","56",,,,,,,AC43900,,,A,2878682,944672,859,2,4854,0,20250930,99991231,1,1,20260316
3372862,"8921848871","8921848871","1001462",TND,"1010","2020-09-10 00:00:00.0","2020-09-10 00:00:00.0",,"11112.01","8921848871","226",,,,,,,AC11100,"08070022062005225692",,A,2878682,944672,858,2,3803,-1,20250930,99991231,1,1,20260316
3372865,"8921848936","8921848936","1001462",TND,"6505","2020-09-10 00:00:00.0","2020-09-10 00:00:00.0",,"11119.01","8921848936","226",,,,,,,AC11100,"08070022064300900539",,A,2878682,944672,858,2,4706,-1,20250930,99991231,1,1,20260316
3363990,"8921896345","8921896345","1001462",TND,"3439","2020-09-22 00:00:00.0","2020-09-22 00:00:00.0",,"11180.01","8921896345","226",,,,,,,AC43900,,,A,2878682,944672,859,2,4854,0,20250930,99991231,1,1,20260316
2950086,"8914070946","8914070946","1001464",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070946","31",,,,,,,AC11100,"08801000314007835175",,A,2878682,944252,858,2,4682,-1,20250930,99991231,1,1,20260316
3624523,"8925843998","8925843998","1001465",TND,"6500","2023-12-11 00:00:00.0","2023-12-11 00:00:00.0",,"11119.01","8925843998","69",,,,,,,AC11100,"08100000694004725938",,A,2878682,942190,858,2,4682,-1,20250930,99991231,1,1,20260316
2942348,"8914070997","8914070997","1001468",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914070997","312",,,,,,,AC11100,"08141031024000494007",,A,2878682,945191,858,2,4682,-1,20250930,99991231,1,1,20260316
77923,MG2210800098,MG2210800098,"1001469",TND,"25007","2022-04-25 00:00:00.0","2022-04-25 00:00:00.0","2027-05-25 00:00:00.0","55171.01","8914071004","136",,"10.846",,"6.260","4","10.26",TF57799,"90221080009800803919","25000.000",DC2208700008,-1,948148,677,2,4914,14059,20250930,99991231,1,1,20260316
2199777,PDMG2210800098,MG2210800098,"1001469",TND,"25007","2022-09-26 00:00:00.0","2022-09-26 00:00:00.0","2027-05-25 00:00:00.0","9997.01","8914071004","136","21",,"5",,"5",,TF57799,,,,0,948148,677,2,4914,0,20250930,99991231,1,1,20260325
2942349,"8914071004","8914071004","1001469",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914071004","136",,,,,,,AC11100,"08039013062001755907",,A,2878682,948148,858,2,3803,-1,20250930,99991231,1,1,20260316
3033895,"8914630631","8914630631","1001469",TND,"3439","2017-05-24 00:00:00.0","2017-05-24 00:00:00.0",,"11180.01","8914630631","136",,,,,,,AC43900,,,A,2878682,948148,859,2,4854,0,20250930,99991231,1,1,20260316
2763981,"8911039177","8911039177","100147",TND,"6500","2015-08-07 00:00:00.0","2015-08-07 00:00:00.0",,"11119.01","8911039177","108",,,,,,,AC11100,"08005010084011551220",,A,2878682,295378,858,2,4682,-1,20250930,99991231,1,1,20260316
3114420,"8919300451","8919300451","100147",TND,"1010","2019-12-23 00:00:00.0","2019-12-23 00:00:00.0",,"11112.01","8919300451","108",,,,,,,AC11100,"08005010082030890081",,A,2878682,295378,858,2,3803,-1,20250930,99991231,1,1,20260316
2942352,"8914071063","8914071063","1001470",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914071063","35",,,,,,,AC11100,"08304000352008164902",,A,2878682,947474,858,2,3803,-1,20250930,99991231,1,1,20260316
3011339,"8916471123","8916471123","1001470",TND,"3439","2018-03-13 00:00:00.0","2018-03-13 00:00:00.0",,"11180.01","8916471123","35",,,,,,,AC43900,,,A,2878682,947474,859,2,4854,0,20250930,99991231,1,1,20260316
141953,MG2512800589,MG2512800589,"1001472",TND,"25007","2025-05-08 00:00:00.0","2025-05-08 00:00:00.0","2028-12-02 00:00:00.0","55159.01","8914071047","272",,"10.229",,"7.5","2","9.50",TF57701,"90251280058900809252","14000.000",DC2512600274,-1,946775,676,2,4914,236084,20250930,99991231,1,1,20260316
2942350,"8914071047","8914071047","1001472",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914071047","272",,,,,,,AC11100,"08092027022000753433",,A,2878682,946775,858,2,3803,-1,20250930,99991231,1,1,20260316
3087769,"8914399425","8914399425","1001472",TND,"3439","2017-04-14 00:00:00.0","2017-04-14 00:00:00.0",,"11180.01","8914399425","272",,,,,,,AC43900,,,A,2878682,946775,859,2,4854,0,20250930,99991231,1,1,20260316
42982,MG2525200382,MG2525200382,"1001473",TND,"25001","2025-09-09 00:00:00.0","2025-09-09 00:00:00.0","2028-10-01 00:00:00.0","55103.01","8914071055","64",,"13.783",,"7.5","4.75","12.25",TF49101,"90252520038200800297","5000.000",DC2524000041,-1,941952,642,2,3863,159623,20250930,99991231,1,1,20260316
2942351,"8914071055","8914071055","1001473",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914071055","64",,,,,,,AC11100,"08002000642013073049",,A,2878682,941952,858,2,3803,-1,20250930,99991231,1,1,20260316
2942356,"8914071168","8914071168","1001474",TND,"6003","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071168","307",,,,,,,AC11100,"08136030074500053737",,A,2878682,944247,858,2,4023,-1,20250930,99991231,1,1,20260316
40666,MG2028600358,MG2028600358,"1001477",TND,"25007","2020-10-12 00:00:00.0","2020-10-12 00:00:00.0","2025-11-04 00:00:00.0","55159.01","8914121052","68","21","11.269","3.50","6.76","3.5","11",NP57701,"90202860035800800974","11000.000",DC2028600146,-1,939763,826,2,4914,46270,20250930,99991231,1,1,20260316
2124801,PDMG2028600358,MG2028600358,"1001477",TND,"25007","2021-01-04 00:00:00.0","2021-01-04 00:00:00.0","2025-11-04 00:00:00.0","9997.01","8914121052","68","21",,"5",,"5",,NP57701,,,,0,939763,826,2,4914,0,20250930,99991231,1,1,20260325
2948127,"8914121052","8914121052","1001477",TND,"1010","2017-02-24 00:00:00.0","2017-02-24 00:00:00.0",,"11112.01","8914121052","68",,,,,,,AC11100,"08009000682010385638",,A,2878682,939763,858,2,3803,-1,20250930,99991231,1,1,20260316
3086577,"8914393397","8914393397","1001477",TND,"3439","2017-04-13 00:00:00.0","2017-04-13 00:00:00.0",,"11180.01","8914393397","68",,,,,,,AC43900,,,A,2878682,939763,859,2,4854,0,20250930,99991231,1,1,20260316
2942354,"8914071098","8914071098","1001478",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071098","216",,,,,,,AC11100,"08062021064002554363",,A,2878682,941137,858,2,4682,-1,20250930,99991231,1,1,20260316
3053334,"8915978747","8915978747","1001478",TND,"1010","2017-12-19 00:00:00.0","2017-12-19 00:00:00.0",,"11112.01","8915978747","216",,,,,,,AC11100,"08062021062004000701",,A,2878682,941137,858,2,3803,-1,20250930,99991231,1,1,20260316
2942358,"8914071187","8914071187","1001480",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071187","9",,,,,,,AC11100,"08905000094005177071",,A,2878682,940434,858,2,4682,-1,20250930,99991231,1,1,20260316
3089988,"8914390746","8914390746","1001481",TND,"6500","2017-04-13 00:00:00.0","2017-04-13 00:00:00.0",,"11119.01","8914390746","136",,,,,,,AC11100,"08039013064003016063",,A,2878682,945344,858,2,4682,-1,20250930,99991231,1,1,20260316
3091173,"8914408041","8914408041","1001481",TND,"3439","2017-04-17 00:00:00.0","2017-04-17 00:00:00.0",,"11180.01","8914408041","136",,,,,,,AC43900,,,A,2878682,945344,859,2,4854,0,20250930,99991231,1,1,20260316
2942357,"8914071179","8914071179","1001482",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071179","126",,,,,,,AC11100,"08034012064001861068",,A,2878682,939760,858,2,4682,-1,20250930,99991231,1,1,20260316
2942362,"8914071276","8914071276","1001485",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071276","283",,,,,,,AC11100,"08113028034001011990",,A,2878682,943528,858,2,4682,-1,20250930,99991231,1,1,20260316
2942361,"8914071268","8914071268","1001487",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071268","64",,,,,,,AC11100,"08002000644086404884",,A,2878682,945398,858,2,4682,-1,20250930,99991231,1,1,20260316
3238553,"8917025739","8917025739","1001487",TND,"1010","2018-07-24 00:00:00.0","2018-07-24 00:00:00.0",,"11112.01","8917025739","108",,,,,,,AC11100,"08005010082025037586",,A,2878682,945398,858,2,3803,-1,20250930,99991231,1,1,20260316
2943446,"8914071314","8914071314","1001488",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071314","215",,,,,,,AC11100,"08060021054001705558",,A,2878682,944121,858,2,4682,-1,20250930,99991231,1,1,20260316
3330556,"8921477318","8921477318","1001490",TND,"6500","2020-05-14 00:00:00.0","2020-05-14 00:00:00.0",,"11119.01","8921477318","41",,,,,,,AC11100,"08705000414093993047",,A,2878682,942803,858,2,4682,-1,20250930,99991231,1,1,20260316
2943447,"8914071322","8914071322","1001491",TND,"6500","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11119.01","8914071322","109",,,,,,,AC11100,"08018010094004772711",,A,2878682,947057,858,2,4682,-1,20250930,99991231,1,1,20260316
2943449,"8914071357","8914071357","1001494",TND,"1010","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11112.01","8914071357","126",,,,,,,AC11100,"08034012062002252240",,A,2878682,945518,858,2,3803,-1,20250930,99991231,1,1,20260316
172955,LD2403006115,LD2403006115,"10015",TND,"21009","2024-01-30 00:00:00.0","2024-01-30 00:00:00.0","2026-01-30 00:00:00.0","9100.01","8900706457","16",,,,null,null,,,,"500000",,0,749029,0,2,3170,0,20250930,99991231,1,1,20260316
2257432,"8900706457","8900706457","10015",TND,"1010","2008-08-05 00:00:00.0","2008-08-05 00:00:00.0",,"11113.01","8900706457","16",,,,,,,AC11100,"08902000162004774769",,A,2878682,749029,858,2,3803,-1,20250930,99991231,1,1,20260316
2263516,"8900739649","8900739649","10015",TND,"6505","2010-03-18 00:00:00.0","2010-03-18 00:00:00.0",,"11119.01","8900739649","16",,,,,,,AC11100,"08902000164301100680",,A,2878682,749029,858,2,4706,-1,20250930,99991231,1,1,20260316
